"thread_id"	"thread_created_at"	"review_url"	"review_path"	"original_line"	"claim_heading"	"status_at_capture"	"falsifier"	"resolution_state"	"relationship"	"source_change_commit"	"evidence_kind"	"evidence_commit"	"evidence_pr"	"evidence_pr_title"	"evidence_merged_at"	"current_target"	"current_target_identity"	"current_owner_change_commit"	"current_owner_evidence_kind"	"current_owner_evidence_commit"	"current_owner_evidence_pr"	"current_owner_evidence_pr_title"	"current_owner_evidence_merged_at"	"current_owner_change_subject"	"source_change_subject"	"verification_method"
"PRRT_kwDOR3YK5M6bdQpE"	"2026-08-23T05:04:41Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1715#discussion_r3837747220"	"docs/hardware/r3v-native-attended-cell-procedure.md"	"121"	"nitpick the statement that the suites run with r3v native manifest dir withheld is false for the r3v native float2 tuple cell external manifest ignored test its meson test definition explicitly sets r3v native manifest dir to meson curren"	"unassessed"	""	"resolved"	"same-source"	"a7817d2912b7f6fdfa78e734ce1a4e5829dd5cc9"	"merged-pr"	"27e65ccdb5ddb33921e1b48818012103386e9ab8"	"2024"	"docs: bind attended suite to TCL replay binary"	"2026-08-29T02:04:40Z"	"docs/hardware/r3v-native-attended-cell-procedure.md"	"df3adb6b803e77f0b91093e756d6b82a2e303257"	"a7817d2912b7f6fdfa78e734ce1a4e5829dd5cc9"	"merged-pr"	"27e65ccdb5ddb33921e1b48818012103386e9ab8"	"2024"	"docs: bind attended suite to TCL replay binary"	"2026-08-29T02:04:40Z"	"docs: bind attended suite to TCL replay binary"	"docs: bind attended suite to TCL replay binary"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6bepfU"	"2026-08-23T10:26:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1726#discussion_r3838273263"	"src/amd/r300/vulkan/r3v_native_queue.c"	"795"	"clear compute route classification on host only submits"	"unassessed"	""	"resolved"	"same-source"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"src/amd/r300/vulkan/r3v_native_queue.c"	"679db29ab6cac279f4808a483a71af163429630f"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"r3v: bind serial admission evidence to semantic identity"	"r3v: bind serial admission evidence to semantic identity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6bij-s"	"2026-08-23T22:25:43Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1744#discussion_r3839759693"	"src/amd/r300/vulkan/r3v_native_queue.c"	"1222"	"apply query transitions on prepared submissions"	"unassessed"	""	"resolved"	"same-source"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"src/amd/r300/vulkan/r3v_native_queue.c"	"679db29ab6cac279f4808a483a71af163429630f"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"r3v: bind serial admission evidence to semantic identity"	"r3v: bind serial admission evidence to semantic identity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6bimU5"	"2026-08-23T22:32:15Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1746#discussion_r3839773176"	"src/amd/r300/vulkan/r3v_native_queue.c"	"1229"	"handle event operations on prepared submissions"	"unassessed"	""	"resolved"	"same-source"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"src/amd/r300/vulkan/r3v_native_queue.c"	"679db29ab6cac279f4808a483a71af163429630f"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"r3v: bind serial admission evidence to semantic identity"	"r3v: bind serial admission evidence to semantic identity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6bwuq0"	"2026-08-24T15:56:46Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1756#discussion_r3845178814"	"src/amd/r300/vulkan/tests/r3v_kernel_memory_contract_pins.tsv"	"10"	"pin the two gtt geometry rows consumed by the model"	"fixed-on-main"	"Changing either consumed geometry row leaves the pin check green."	"resolved"	"same-source"	"51908d782a26eb55617e8378a54a1a0a06b2e81a"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"src/amd/r300/vulkan/tests/r3v_kernel_memory_contract_pins.tsv"	"2eafad8c2df7dab217aee56692978d5ce616102f"	"51908d782a26eb55617e8378a54a1a0a06b2e81a"	"merged-pr"	"f559746ef68934e88eba2c185ed16fb3cd46cc1a"	"1996"	"r3v: bind kernel memory-contract schema and GTT geometry"	"2026-08-29T05:37:52Z"	"r3v: bind kernel memory-contract schema and GTT geometry"	"r3v: bind kernel memory-contract schema and GTT geometry"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p5-"	"2026-08-24T20:12:38Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090298"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"480"	"refuse to grade mismatched source identities"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6C"	"2026-08-24T20:12:38Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090306"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"389"	"fail runs that report a late framework abort"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6J"	"2026-08-24T20:12:38Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090316"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"312"	"keep incomplete case records non passing"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6O"	"2026-08-24T20:12:38Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090320"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"435"	"require a fresh output directory before parsing artifacts"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6S"	"2026-08-24T20:12:38Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090325"	"src/amd/r300/vulkan/tests/r3v_conformance_runner_fixture_info.qpa"	"8"	"remove the local absolute path from the fixture"	"repair-required"	"The fixture retains the session-field shape with a neutral or repository-relative log path."	"resolved"	"same-source"	"3fae29c5d2babbeb7ef5a60579f043b62aa442ea"	"merged-pr"	"fa349a2d01816689b39ff1586d3dbd14ccafcbe6"	"2003"	"r3v: make conformance fixture log path repository-relative"	"2026-08-28T20:30:56Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner_fixture_info.qpa"	"54a3af904b6a2956a49292e18e84147655f21855"	"3fae29c5d2babbeb7ef5a60579f043b62aa442ea"	"merged-pr"	"fa349a2d01816689b39ff1586d3dbd14ccafcbe6"	"2003"	"r3v: make conformance fixture log path repository-relative"	"2026-08-28T20:30:56Z"	"r3v: make conformance fixture log path repository-relative"	"r3v: make conformance fixture log path repository-relative"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6V"	"2026-08-24T20:12:38Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090328"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"233"	"verify that the drm shim preload actually succeeded"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6Z"	"2026-08-24T20:12:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090335"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"292"	"reject duplicate case records in the qpa log"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6m"	"2026-08-24T20:12:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090348"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"71"	"record environment variables that select runtime identity"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6r"	"2026-08-24T20:12:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090356"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"257"	"preserve repeated dmesg events in the run delta"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b1p6x"	"2026-08-24T20:12:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1761#discussion_r3847090362"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"541"	"require the qpa session identity fields"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b3cjS"	"2026-08-24T21:55:46Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1767#discussion_r3847791283"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"113"	"enforce each slice s required evidence class"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b3ziV"	"2026-08-24T22:18:59Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1767#discussion_r3847933055"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"98"	"require hazard identity before launching an ad hoc run"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b3zid"	"2026-08-24T22:18:59Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1767#discussion_r3847933062"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"109"	"bind the deqp executable to the pinned cts revision"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b3zih"	"2026-08-24T22:19:00Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1767#discussion_r3847933067"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"494"	"record one consistent caselist digest in the receipt"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b3zio"	"2026-08-24T22:19:00Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1767#discussion_r3847933076"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"501"	"clear stale artifacts before recording a refused rerun"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4Obe"	"2026-08-24T22:49:31Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848099590"	"src/amd/r300/vulkan/tests/r3v_native_plan_tool.c"	"159"	"preserve the dso identity observed during capture"	"fixed-on-main"	"A mismatched DSO digest seals successfully."	"resolved"	"same-source"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"merged-pr"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"1770"	"r3v: capture the ordered-submission transcript under the drm-shim"	"2026-08-24T23:24:48Z"	"src/amd/r300/vulkan/tests/r3v_native_plan_tool.c"	"dda5c898973dfa5f45e0699d99c4e54325d2c842"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"merged-pr"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"1770"	"r3v: capture the ordered-submission transcript under the drm-shim"	"2026-08-24T23:24:48Z"	"r3v: capture the ordered-submission transcript under the drm-shim"	"r3v: capture the ordered-submission transcript under the drm-shim"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4Obj"	"2026-08-24T22:49:31Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848099597"	"src/amd/r300/vulkan/tests/r3v_native_plan_tool.c"	"160"	"reject overlong identity arguments instead of truncating them"	"fixed-on-main"	"An overlong valid prefix plus garbage is silently truncated and accepted."	"resolved"	"same-source"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"merged-pr"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"1770"	"r3v: capture the ordered-submission transcript under the drm-shim"	"2026-08-24T23:24:48Z"	"src/amd/r300/vulkan/tests/r3v_native_plan_tool.c"	"dda5c898973dfa5f45e0699d99c4e54325d2c842"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"merged-pr"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"1770"	"r3v: capture the ordered-submission transcript under the drm-shim"	"2026-08-24T23:24:48Z"	"r3v: capture the ordered-submission transcript under the drm-shim"	"r3v: capture the ordered-submission transcript under the drm-shim"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4UK-"	"2026-08-24T22:56:21Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134451"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"576"	"match runtime events to the current boot"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4UK1"	"2026-08-24T22:56:21Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134436"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"648"	"compare the declared caselist against its file digest"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4UK3"	"2026-08-24T22:56:21Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134439"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"974"	"preserve the receipt path used by the tamper selftest"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
